doc_no,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
2616,2616,3.0,0.2199999988079071,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['easi', 'dont', 'call', 'comfort']"
2617,2617,6.0,0.2750000059604645,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['depth', 'subject', 'detail']"
2618,2618,7.0,0.6200000047683716,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['discuss', 'topic', 'classmat', 'professor']"
2619,2619,6.0,0.2750000059604645,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['depth', 'subject', 'detail']"
2620,2620,3.0,0.1573999971151352,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['structur', 'day', 'upload', 'lectur', 'work', 'tat', 'point']"
2621,2621,6.0,0.2750000059604645,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['depth', 'subject', 'detail']"
2622,2622,9.0,0.30000001192092896,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['im', 'work', 'materi', 'time', 'put', 'focu']"
2623,2623,7.0,0.41999998688697815,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['discuss', 'convers', 'materi', 'provid']"
2624,2624,7.0,0.3666999936103821,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['help', 'workload']"
2625,2625,8.0,0.3612000048160553,"live, content, inform, upload, video, teach, find, abil, chat, activ","['interact', 'activ', 'learn', 'process', 'comparison', 'power', 'point', 'find', 'harder', 'feel', 'retain', 'knowledg']"
2626,2626,3.0,0.20720000565052032,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['inperson', 'lectur', 'school', 'forc', 'fall', 'routin', 'professor', 'option', 'offic', 'hoursdiscussionschat', 'learn', 'structur', 'routin', 'live', 'classlectur', 'set', 'time']"
2627,2627,7.0,0.34470000863075256,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['lone', 'make', 'motiv', 'know', 'rest', 'class', 'onlin', 'time']"
2628,2628,7.0,0.5249999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['easier', 'interact', 'teacher']"
2629,2629,7.0,0.5249999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'lectur', 'student']"
2630,2630,8.0,0.5274999737739563,"live, content, inform, upload, video, teach, find, abil, chat, activ","['fewer', 'technic', 'problem', 'inform']"
2631,2631,7.0,0.5250999927520752,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['sort', 'interact', 'teacher']"
2632,2632,7.0,0.3666999936103821,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['actual', 'interact']"
2633,2633,3.0,0.3402999937534332,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['feel', 'normal', 'classroom', 'quest', 'real', 'time', 'respons', 'directli', 'messag', 'pre', 'record', 'video', 'clearer', 'follow', 'watch']"
2634,2634,9.0,0.5249999761581421,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['method', 'work', 'pace']"
2635,2635,9.0,0.4203999936580658,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['auditori', 'process', 'disord', 'througb', 'work', 'pace']"
2636,2636,5.0,0.2818000018596649,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['prefer', 'keep', 'varieti', 'stick', 'mode', 'chose', 'live', 'class', 'sole', 'feel', 'engag', 'abil', 'question', 'real', 'time', 'proven', 'extrem', 'benefici']"
2637,2637,9.0,0.4496999979019165,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['app', 'dont', 'work', 'everyon', 'devic', 'afford', 'deviceslaptop', 'cam', 'etcbut', 'work', 'comput']"
2638,2638,6.0,0.3869999945163727,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['paus', 'video', 'struggl', 'content', 'time', 'manag', 'skill', 'dictat', 'whenwher', 'learn']"
2639,2639,6.0,0.2750000059604645,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['interact', 'flexibl', 'time']"
2640,2640,7.0,0.516700029373169,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['dont', 'find', 'onlin', 'class', 'help']"
2641,2641,4.0,0.550000011920929,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",['info']
2642,2642,9.0,0.5249999761581421,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['work', 'materi', 'pace']"
2643,2643,7.0,0.3637000024318695,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['case', 'live', 'class', 'suck', 'teacher', 'ask', 'prefer', 'record', 'class', 'work', 'time', 'question', 'chat', 'video']"
2644,2644,7.0,0.2750000059604645,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'thing', 'unclear']"
2645,2645,1.0,0.2928999960422516,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['explain', 'thing', 'rewatch', 'moment', 'didnt', 'properli', 'understand', 'paus', 'research', 'didnt', 'understand', 'work', 'time']"
2646,2646,7.0,0.3499000072479248,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'real', 'time', 'genuin', 'convers', 'lectur']"
2647,2647,7.0,0.5249999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'student', 'lectur']"
2648,2648,3.0,0.550000011920929,"record, engag, normal, email, similar, prefer, dont, point, stop, account",['engag']
2649,2649,7.0,0.30000001192092896,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['feel', 'classroom', 'discuss', 'convers', 'flow', 'easier']"
2650,2650,7.0,0.45559999346733093,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['live', 'question', 'engag', 'feel', 'closer', 'teacher', 'fellow', 'student']"
2651,2651,1.0,0.2542000114917755,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['watch', 'comfort', 'home', 'bed', 'rewarch', 'dont', 'prepar', 'lesson', 'npt', 'big', 'deal', 'listen', 'make', 'note']"
2652,2652,3.0,0.23340000212192535,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['feel', 'bring', 'bit', 'normal', 'cours', 'engag', 'materi', 'taught']"
2653,2653,7.0,0.3100000023841858,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['easi', 'work', 'upload', 'class', 'opportun', 'question', 'whilst', 'independ', 'work']"
2654,2654,8.0,0.17589999735355377,"live, content, inform, upload, video, teach, find, abil, chat, activ","['paus', 'video', 'time', 'process', 'content', 'move', 'dont', 'understand', 'adjust', 'tempo', 'plan']"
2655,2655,1.0,0.41999998688697815,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easier', 'feedback', 'learn', 'classmat']"
2656,2656,9.0,0.41999998688697815,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['flexibl', 'back', 'resourc', 'time']"
2657,2657,8.0,0.3727000057697296,"live, content, inform, upload, video, teach, find, abil, chat, activ","['studi', 'pace', 'feel', 'live', 'class', 'explain', 'thing', 'base', 'level', 'knowledg']"
2658,2658,7.0,0.19169999659061432,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['tie', 'specif', 'timecan', 'organis', 'timet', 'find', 'onlin', 'class', 'bit', 'nervewrack', 'internet', 'connect', 'poor']"
2659,2659,4.0,0.5455999970436096,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",['tempo']
2660,2660,4.0,0.550000011920929,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",['speed']
2661,2661,8.0,0.5250999927520752,"live, content, inform, upload, video, teach, find, abil, chat, activ","['provid', 'inform', 'support']"
2662,2662,8.0,0.28220000863075256,"live, content, inform, upload, video, teach, find, abil, chat, activ","['easier', 'back', 'professor', 'comfort', 'avoid', 'technic', 'difficulti', 'encount', 'live', 'record', 'lectur', 'qualiti']"
2663,2663,3.0,0.30059999227523804,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['convers', 'person', 'mean', 'held', 'account', 'conplet', 'work']"
2664,2664,5.0,0.2750000059604645,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['account', 'actual', 'classroom']"
2665,2665,7.0,0.5328999757766724,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['content', 'understood', 'deepli', 'question', 'answer', 'immedi', 'risk', 'misunderstand', 'impact', 'work']"
2666,2666,7.0,0.2199999988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['easi', 'effici', 'normal', 'class']"
2667,2667,3.0,0.2628999948501587,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['prefer', 'record', 'lectur', 'time', 'understand', 'learn', 'slowli', 'pace']"
2668,2668,6.0,0.699999988079071,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['plan', 'time']"
2669,2669,9.0,0.550000011920929,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",['awkward']
2670,2670,7.0,0.3666999936103821,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['chanc', 'question']"
2671,2671,7.0,0.3499999940395355,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['talk', 'tutor', 'question', 'real', 'time']"
2672,2672,9.0,0.5529999732971191,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['work', 'timei']"
2673,2673,9.0,0.41999998688697815,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['enabl', 'work', 'time', 'distract']"
2674,2674,9.0,0.646399974822998,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['learn', 'intimid', 'zoom', 'call']"
2675,2675,9.0,0.5249999761581421,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['enabl', 'activ', 'learn']"
2676,2676,7.0,0.2750000059604645,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'easi', 'motiv']"
2677,2677,7.0,0.512499988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'lose', 'focu', 'easili', 'question', 'feel', 'lone', 'haha']"
2678,2678,4.0,0.516700029373169,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['easi', 'watch', 'thing', 'paus', 'need']"
2679,2679,7.0,0.5249999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['talk', 'lectur', 'question']"
2680,2680,7.0,0.5666999816894531,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['opportun', 'question', 'interact', 'teacher', 'similar', 'real', 'life', 'class']"
2681,2681,7.0,0.7749999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'teacher', 'student']"
2682,2682,8.0,0.3743000030517578,"live, content, inform, upload, video, teach, find, abil, chat, activ","['find', 'easier', 'follow', 'paus', 'write', 'dyslex', 'find', 'hard', 'follow', 'live', 'home', 'surround', 'sibl']"
2683,2683,7.0,0.35030001401901245,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'engag', 'professor', 'current', 'time']"
2684,2684,9.0,0.3000999987125397,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['microsoft', 'team', 'discuss', 'chat', 'forum', 'combin', 'featur']"
2685,2685,5.0,0.2750000059604645,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['feel', 'engag', 'motiv']"
2686,2686,7.0,0.516700029373169,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'directli', 'answer', 'real', 'time']"
2687,2687,8.0,0.42250001430511475,"live, content, inform, upload, video, teach, find, abil, chat, activ","['keep', 'sane', 'keep', 'contact', 'professor', 'ta']"
2688,2688,4.0,0.699999988079071,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['watch', 'anytim']"
2689,2689,9.0,0.2281000018119812,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['student', 'abil', 'learn', 'materi', 'time', 'revisit', 'entir', 'concept', 'person', 'replic', 'inclass', 'experi', 'simpli', 'upload', 'note', 'auditori', 'element', 'lectur']"
2690,2690,1.0,0.38749998807907104,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['make', 'feel', 'real', 'class', 'question', 'real', 'time']"
2691,2691,1.0,0.3668000102043152,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['make', 'track']"
2692,2692,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['interact']
2693,2693,7.0,0.6200000047683716,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'question', 'rememb', 'interact']"
2694,2694,5.0,0.2199999988079071,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['interact', 'easier', 'feel', 'motiv']"
2695,2695,3.0,0.3666999936103821,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['interact', 'engag']"
2696,2696,9.0,0.3001999855041504,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['feel', 'person', 'contribut', 'shape', 'learn', 'stay', 'engag']"
2697,2697,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['interact']
2698,2698,7.0,0.7289000153541565,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['love', 'interact', 'classmat', 'teacher', 'question', 'need']"
2699,2699,3.0,0.22050000727176666,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['classroom', 'set', 'andgiv', 'sens', 'account']"
2700,2700,1.0,0.2750000059604645,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['free', 'materi', 'pace']"
2701,2701,7.0,0.4424999952316284,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['tipe', 'live', 'class', 'similar', 'normal', 'class', 'particip']"
2702,2702,9.0,0.3077000081539154,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['teacher’', 'friend', 'face', 'make', 'feel', 'real', 'school', 'weird', 'forum', 'work', 'option']"
